ACCNUM,ObjectId,INVTYPE,INVAGE,INJURY,VEHTYPE,MANOEUVER,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOUR,TIME,VISIBILITY,LIGHT,collision_lat,collision_long
144397,16555,Driver,55 to 59,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1900,Clear,"Dark, artificial",-79.4408,43.6925
187607,16560,Driver,50 to 54,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1817,Clear,"Dark, artificial",-79.1965,43.7953
187607,16561,Pedestrian,35 to 39,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1817,Clear,"Dark, artificial",-79.1965,43.7953
188526,16562,Pedestrian,75 to 79,Fatal,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,20,2030,Clear,"Dark, artificial",-79.4998,43.6653
188526,16563,Driver,40 to 44,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,20,2030,Clear,"Dark, artificial",-79.4998,43.6653
212688,16566,Truck Driver,25 to 29,None,Truck - Tank,Turning Right,1,0,0,0,1,0,0,0,0,0,0,0,0,4,415,Clear,"Dark, artificial",-79.4633,43.7501
212688,16567,Pedestrian,35 to 39,Major,NULL,NULL,1,0,0,0,1,0,0,0,0,0,0,0,0,4,415,Clear,"Dark, artificial",-79.4633,43.7501
214205,16570,Driver,40 to 44,None,"Automobile, Station Wagon",Slowing or Stopping,1,0,1,0,0,0,0,1,0,1,0,0,0,10,1014,Clear,Daylight,-79.3448,43.6788
214205,16571,Passenger,40 to 44,None,NULL,NULL,1,0,1,0,0,0,0,1,0,1,0,0,0,10,1014,Clear,Daylight,-79.3448,43.6788
214205,16572,Passenger,65 to 69,None,NULL,NULL,1,0,1,0,0,0,0,1,0,1,0,0,0,10,1014,Clear,Daylight,-79.3448,43.6788
214205,16573,Passenger,0 to 4,None,NULL,NULL,1,0,1,0,0,0,0,1,0,1,0,0,0,10,1014,Clear,Daylight,-79.3448,43.6788
214205,16574,Pedestrian,85 to 89,Major,NULL,NULL,1,0,1,0,0,0,0,1,0,1,0,0,0,10,1014,Clear,Daylight,-79.3448,43.6788
231164,16580,Driver,50 to 54,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1756,Clear,"Dark, artificial",-79.4759,43.6992
231164,16581,Driver,50 to 54,Minimal,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1756,Clear,"Dark, artificial",-79.4759,43.6992
806061,16239,Driver,30 to 34,None,Pick Up Truck,Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,9,858,Clear,Daylight,-79.281,43.7657
806061,16240,Pedestrian,65 to 69,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,9,858,Clear,Daylight,-79.281,43.7657
884326,690,Pedestrian,85 to 89,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1800,Clear,Dark,-79.3871,43.6711
884326,692,Driver,50 to 54,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1800,Clear,Dark,-79.3871,43.6711
884560,693,Passenger,35 to 39,Major,Other,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,1,145,Clear,Dawn,-79.2946,43.7453
884560,695,Driver,40 to 44,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,1,145,Clear,Dawn,-79.2946,43.7453
884560,696,Driver,35 to 39,Fatal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,1,145,Clear,Dawn,-79.2946,43.7453
886230,684,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,1,1,0,0,0,18,1829,Clear,Dusk,-79.2755,43.7793
886230,685,Pedestrian,40 to 44,Major,Other,NULL,1,0,1,0,0,0,0,0,1,1,0,0,0,18,1829,Clear,Dusk,-79.2755,43.7793
886230,686,Pedestrian,50 to 54,Fatal,Other,NULL,1,0,1,0,0,0,0,0,1,1,0,0,0,18,1829,Clear,Dusk,-79.2755,43.7793
887568,646,Driver,40 to 44,Minimal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,1,1,0,0,15,1507,Clear,Daylight,-79.3626,43.6514
887568,647,Driver,45 to 49,Major,Passenger Van,Going Ahead,0,0,1,0,0,0,0,0,0,1,1,0,0,15,1507,Clear,Daylight,-79.3626,43.6514
889323,716,Driver,40 to 44,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,21,2130,Rain,Dark,-79.4111,43.6846
889323,717,Pedestrian,65 to 69,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,21,2130,Rain,Dark,-79.4111,43.6846
889773,718,Passenger,50 to 54,Major,Other,NULL,0,0,1,0,0,1,0,1,0,0,0,0,0,14,1421,Clear,Daylight,-79.3991,43.6558
889773,719,Driver,50 to 54,Major,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,1,0,1,0,0,0,0,0,14,1421,Clear,Daylight,-79.3991,43.6558
889773,720,Vehicle Owner,unknown,None,Other,NULL,0,0,1,0,0,1,0,1,0,0,0,0,0,14,1421,Clear,Daylight,-79.3991,43.6558
889773,721,Driver,40 to 44,None,Municipal Transit Bus (TTC),Going Ahead,0,0,1,0,0,1,0,1,0,0,0,0,0,14,1421,Clear,Daylight,-79.3991,43.6558
890325,711,Passenger,20 to 24,Major,Other,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,23,2301,Clear,Dark,-79.4142,43.7665
890325,712,Driver,20 to 24,Minor,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,23,2301,Clear,Dark,-79.4142,43.7665
891027,320,Driver,65 to 69,None,"Automobile, Station Wagon",Turning Left,0,1,1,0,0,0,0,0,0,0,0,0,0,18,1804,Clear,Dark,-79.3263,43.7527
891027,321,Cyclist,20 to 24,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,18,1804,Clear,Dark,-79.3263,43.7527
891178,337,Vehicle Owner,unknown,None,Other,NULL,0,0,1,0,0,0,0,0,1,1,1,0,0,5,520,Clear,Dark,-79.4828,43.6883
891178,338,Driver,40 to 44,None,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,1,1,1,0,0,5,520,Clear,Dark,-79.4828,43.6883
891178,339,Driver,40 to 44,Minor,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,1,1,1,0,0,5,520,Clear,Dark,-79.4828,43.6883
891178,340,Driver,55 to 59,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,1,1,1,0,0,5,520,Clear,Dark,-79.4828,43.6883
891178,341,Driver,35 to 39,Minor,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,1,1,1,0,0,5,520,Clear,Dark,-79.4828,43.6883
891178,342,Driver,25 to 29,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,1,1,1,0,0,5,520,Clear,Dark,-79.4828,43.6883
892432,391,Vehicle Owner,unknown,None,Other,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2334,Clear,Dark,-79.2461,43.737
892432,392,Driver,unknown,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2334,Clear,Dark,-79.2461,43.737
892432,393,Pedestrian,unknown,Minor,Other,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2334,Clear,Dark,-79.2461,43.737
892432,394,Pedestrian,unknown,Major,Other,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2334,Clear,Dark,-79.2461,43.737
892682,5,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,1,0,2,240,Clear,Dark,-79.2561,43.7349
892682,6,Pedestrian,30 to 34,Minor,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,1,0,2,240,Clear,Dark,-79.2561,43.7349
892682,7,Pedestrian,40 to 44,Fatal,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,1,0,2,240,Clear,Dark,-79.2561,43.7349
892999,681,Vehicle Owner,unknown,None,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,24,2350,Rain,Dark,-79.3113,43.6904
892999,682,Driver,35 to 39,None,"Automobile, Station Wagon",Other,1,0,1,0,0,0,0,0,0,0,0,0,0,24,2350,Rain,Dark,-79.3113,43.6904
892999,683,Pedestrian,40 to 44,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,24,2350,Rain,Dark,-79.3113,43.6904
893184,415,Passenger,20 to 24,Minor,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,1,0,2,236,Clear,Dark,-79.3187,43.6995
893184,312,Driver,55 to 59,Minor,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,1,0,2,236,Clear,Dark,-79.3187,43.6995
893184,209,Passenger,50 to 54,Major,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,1,0,2,236,Clear,Dark,-79.3187,43.6995
893184,212,Passenger,15 to 19,Minor,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,1,0,2,236,Clear,Dark,-79.3187,43.6995
893184,518,Passenger,15 to 19,Minor,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,1,0,2,236,Clear,Dark,-79.3187,43.6995
893184,523,Passenger,20 to 24,Minor,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,1,0,2,236,Clear,Dark,-79.3187,43.6995
893184,533,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,1,0,2,236,Clear,Dark,-79.3187,43.6995
893251,10,Driver,40 to 44,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,15,1535,Clear,Daylight,-79.5466,43.697
893251,11,Pedestrian,20 to 24,Fatal,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,15,1535,Clear,Daylight,-79.5466,43.697
898163,38,Driver,25 to 29,Major,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,1,0,1,1,0,0,17,1743,Clear,Daylight,-79.3243,43.8196
898163,39,Driver,40 to 44,Minor,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,1,0,0,17,1743,Clear,Daylight,-79.3243,43.8196
898163,40,Passenger,80 to 84,Major,Other,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,17,1743,Clear,Daylight,-79.3243,43.8196
898163,41,Passenger,50 to 54,Minor,Other,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,17,1743,Clear,Daylight,-79.3243,43.8196
898163,42,Driver,50 to 54,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,1,0,0,17,1743,Clear,Daylight,-79.3243,43.8196
898163,43,Driver,20 to 24,None,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,1,0,1,1,0,0,17,1743,Clear,Daylight,-79.3243,43.8196
900285,97,Motorcycle Driver,40 to 44,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,0,0,0,0,16,1620,Clear,Daylight,-79.2824,43.7698
900285,98,Driver,40 to 44,None,"Automobile, Station Wagon",Turning Left,0,0,1,1,0,0,0,0,0,0,0,0,0,16,1620,Clear,Daylight,-79.2824,43.7698
902826,892,Cyclist,30 to 34,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,9,900,Clear,Daylight,-79.4113,43.6654
902826,891,Driver,unknown,None,"Automobile, Station Wagon",Parked,0,1,1,0,0,0,0,0,0,0,0,0,0,9,900,Clear,Daylight,-79.4113,43.6654
903913,889,Driver,20 to 24,None,"Automobile, Station Wagon",Going Ahead,0,0,1,1,0,0,0,0,1,1,0,0,0,13,1335,Clear,Daylight,-79.1933,43.8242
903913,890,Motorcycle Driver,20 to 24,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,1,1,0,0,0,13,1335,Clear,Daylight,-79.1933,43.8242
904614,105,Driver,50 to 54,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2314,Clear,Dark,-79.2596,43.7894
904614,106,Pedestrian,55 to 59,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2314,Clear,Dark,-79.2596,43.7894
905249,129,Driver,45 to 49,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,0,0,0,0,12,1225,Clear,Daylight,-79.3897,43.6705
905249,130,Pedestrian,55 to 59,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,12,1225,Clear,Daylight,-79.3897,43.6705
906553,200,Vehicle Owner,unknown,None,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,1,0,1,110,Clear,Dark,-79.4383,43.7055
906553,201,Passenger,20 to 24,Minor,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,1,0,1,110,Clear,Dark,-79.4383,43.7055
906553,413,Passenger,20 to 24,Major,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,1,0,1,110,Clear,Dark,-79.4383,43.7055
906553,418,Passenger,20 to 24,Minor,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,1,0,1,110,Clear,Dark,-79.4383,43.7055
906553,419,Passenger,20 to 24,Minor,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,1,0,1,110,Clear,Dark,-79.4383,43.7055
45664,16510,Driver,35 to 39,None,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,1,0,1,0,0,0,19,1850,Clear,Dark,-79.2974,43.7255
45664,16513,Driver,50 to 54,Minimal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,0,0,0,19,1850,Clear,Dark,-79.2974,43.7255
45664,16514,Passenger,20 to 24,Major,NULL,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,19,1850,Clear,Dark,-79.2974,43.7255
73153,16522,Driver,unknown,None,"Automobile, Station Wagon",Making U Turn,1,0,1,0,0,0,0,0,0,0,0,0,0,16,1625,Rain,Dark,-79.3979,43.6393
73153,16523,Pedestrian,25 to 29,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,16,1625,Rain,Dark,-79.3979,43.6393
118659,16545,Driver,30 to 34,Major,"Automobile, Station Wagon",Changing Lanes,0,0,1,0,0,0,0,0,0,0,0,1,0,21,2140,Clear,"Dark, artificial",-79.5497,43.6228
118659,16546,Driver,40 to 44,Minor,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,1,0,21,2140,Clear,"Dark, artificial",-79.5497,43.6228
133203,16548,Driver,60 to 64,Major,"Automobile, Station Wagon",Changing Lanes,0,0,1,0,0,0,0,0,0,0,0,0,1,9,940,Clear,Daylight,-79.3751,43.6445
133203,16549,Driver,30 to 34,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,1,9,940,Clear,Daylight,-79.3751,43.6445
136270,16550,Driver,45 to 49,None,Municipal Transit Bus (TTC),Going Ahead,1,0,0,0,0,1,0,0,0,0,0,0,0,17,1658,Clear,Daylight,-79.5312,43.6626
136270,16551,Pedestrian,15 to 19,Major,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,17,1658,Clear,Daylight,-79.5312,43.6626
348999,16004,Driver,75 to 79,Minimal,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1818,Clear,"Dark, artificial",-79.5206,43.77
348999,16007,Pedestrian,85 to 89,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1818,Clear,"Dark, artificial",-79.5206,43.77
374527,16120,Driver,30 to 34,Minor,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,3,320,Clear,"Dark, artificial",-79.5068,43.7486
374527,16129,Passenger,30 to 34,Major,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,3,320,Clear,"Dark, artificial",-79.5068,43.7486
374527,16136,Passenger,15 to 19,Minor,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,3,320,Clear,"Dark, artificial",-79.5068,43.7486
374527,16144,Passenger,25 to 29,Major,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,3,320,Clear,"Dark, artificial",-79.5068,43.7486
385373,16158,Driver,55 to 59,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,1,0,1,0,0,0,17,1655,Clear,Daylight,-79.3253,43.7802
385373,16159,Passenger,25 to 29,None,NULL,NULL,1,0,1,0,0,0,0,1,0,1,0,0,0,17,1655,Clear,Daylight,-79.3253,43.7802
385373,16160,Pedestrian,75 to 79,Fatal,NULL,NULL,1,0,1,0,0,0,0,1,0,1,0,0,0,17,1655,Clear,Daylight,-79.3253,43.7802
602902,16216,Driver,40 to 44,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,20,2032,Clear,"Dark, artificial",-79.3122,43.8224
602902,16217,Pedestrian,50 to 54,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,20,2032,Clear,"Dark, artificial",-79.3122,43.8224
608251,16218,Driver,35 to 39,Major,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,0,0,0,0,0,1,18,1845,Clear,"Dark, artificial",-79.4001,43.6964
882501,668,Driver,15 to 19,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,11,1120,Clear,Daylight,-79.3079,43.722
882501,664,Passenger,15 to 19,Minimal,Other,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,11,1120,Clear,Daylight,-79.3079,43.722
882501,665,Passenger,15 to 19,Minimal,Other,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,11,1120,Clear,Daylight,-79.3079,43.722
882501,666,Passenger,15 to 19,Fatal,Other,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,11,1120,Clear,Daylight,-79.3079,43.722
884090,636,Driver,30 to 34,None,"Automobile, Station Wagon",Changing Lanes,1,0,1,0,0,0,0,0,0,0,0,0,0,7,705,Other,"Dark, artificial",-79.4062,43.6528
884090,637,Pedestrian,45 to 49,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,7,705,Other,"Dark, artificial",-79.4062,43.6528
886747,679,Driver,55 to 59,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,22,2200,Rain,Dark,-79.1827,43.7691
886747,680,Pedestrian,60 to 64,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,22,2200,Rain,Dark,-79.1827,43.7691
890040,365,Vehicle Owner,unknown,None,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,8,837,Clear,Daylight,-79.5876,43.666
890040,366,Driver,35 to 39,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,8,837,Clear,Daylight,-79.5876,43.666
890040,367,Pedestrian,40 to 44,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,8,837,Clear,Daylight,-79.5876,43.666
890506,383,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,1,1,0,0,0,5,501,Clear,Dark,-79.5825,43.7171
890506,384,Pedestrian,30 to 34,Fatal,Other,NULL,1,0,1,0,0,0,0,0,1,1,0,0,0,5,501,Clear,Dark,-79.5825,43.7171
892913,8,Driver,30 to 34,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,1,0,19,1903,Clear,Dark,-79.4207,43.6493
892913,9,Pedestrian,25 to 29,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,1,0,19,1903,Clear,Dark,-79.4207,43.6493
893365,353,Passenger,40 to 44,Major,Other,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,6,607,Clear,Dark,-79.431,43.6382
893365,354,Driver,35 to 39,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,6,607,Clear,Dark,-79.431,43.6382
894467,385,Driver,30 to 34,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,1,0,0,0,17,1723,Clear,Daylight,-79.3466,43.6595
894467,386,Pedestrian,60 to 64,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,17,1723,Clear,Daylight,-79.3466,43.6595
894735,57,Driver,unknown,None,"Automobile, Station Wagon",Unknown,1,0,1,0,0,0,0,0,0,1,0,0,0,19,1850,Rain,Dark,-79.3497,43.6628
894735,58,Pedestrian,25 to 29,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,19,1850,Rain,Dark,-79.3497,43.6628
894953,21,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,1,0,0,0,17,1710,Clear,Daylight,-79.3723,43.6581
894953,22,Pedestrian,60 to 64,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,17,1710,Clear,Daylight,-79.3723,43.6581
896072,81,Driver,60 to 64,None,"Automobile, Station Wagon",Turning Right,1,0,1,0,0,0,0,0,0,0,0,0,0,13,1325,Clear,Daylight,-79.4131,43.6865
896072,82,Pedestrian,15 to 19,Major,Other,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,13,1325,Clear,Daylight,-79.4131,43.6865
900117,876,Motorcycle Driver,20 to 24,Major,Motorcycle,Going Ahead,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1521,Clear,Daylight,-79.4884,43.6103
900284,95,Driver,45 to 49,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,1,0,0,0,15,1530,Clear,Daylight,-79.5631,43.6744
900284,96,Driver,60 to 64,Major,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,0,1,0,0,0,15,1530,Clear,Daylight,-79.5631,43.6744
903074,857,Driver,75 to 79,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,9,920,Clear,Daylight,-79.2708,43.6877
903074,858,Pedestrian,20 to 24,Minor,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,9,920,Clear,Daylight,-79.2708,43.6877
903074,859,Pedestrian,20 to 24,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,9,920,Clear,Daylight,-79.2708,43.6877
904596,118,Motorcycle Driver,25 to 29,Major,Motorcycle,Stopped,0,0,1,1,0,0,0,0,0,1,0,0,0,16,1632,Clear,Daylight,-79.4856,43.6483
904596,119,Driver,15 to 19,None,"Automobile, Station Wagon",Slowing or Stopping,0,0,1,1,0,0,0,0,0,1,0,0,0,16,1632,Clear,Daylight,-79.4856,43.6483
906284,115,Passenger,30 to 34,Minor,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,0,0,7,710,Clear,Daylight,-79.5014,43.6265
906284,116,Vehicle Owner,unknown,None,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,0,0,7,710,Clear,Daylight,-79.5014,43.6265
906284,117,Driver,35 to 39,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,0,0,0,0,7,710,Clear,Daylight,-79.5014,43.6265
906284,114,Driver,65 to 69,Major,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,1,0,0,0,0,0,7,710,Clear,Daylight,-79.5014,43.6265
908674,465,Driver,65 to 69,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,9,941,Clear,Daylight,-79.3927,43.7078
908674,466,Pedestrian,80 to 84,Major,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,9,941,Clear,Daylight,-79.3927,43.7078
909409,496,Motorcycle Driver,30 to 34,Fatal,Motorcycle,Going Ahead,0,0,1,1,0,0,0,1,1,1,0,0,0,21,2055,Clear,Dark,-79.307,43.7222
909409,497,Other,unknown,None,Other,Parked,0,0,1,1,0,0,0,1,1,1,0,0,0,21,2055,Clear,Dark,-79.307,43.7222
909409,498,Passenger,20 to 24,None,Other,NULL,0,0,1,1,0,0,0,1,1,1,0,0,0,21,2055,Clear,Dark,-79.307,43.7222
909409,500,Driver - Not Hit,unknown,None,"Automobile, Station Wagon",NULL,0,0,1,1,0,0,0,1,1,1,0,0,0,21,2055,Clear,Dark,-79.307,43.7222
910277,444,Pedestrian,70 to 74,Minor,Other,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,17,1704,Clear,Dark,-79.2199,43.7865
910277,443,Driver,25 to 29,Major,"Automobile, Station Wagon",Reversing,1,0,1,0,0,0,0,0,0,1,0,0,0,17,1704,Clear,Dark,-79.2199,43.7865
911915,239,Pedestrian,unknown,Major,Other,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1827,Clear,Daylight,-79.499,43.602
911915,238,Driver,unknown,None,"Automobile, Station Wagon",Reversing,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1827,Clear,Daylight,-79.499,43.602
915543,748,Truck Driver,60 to 64,None,Truck - Open,Going Ahead,0,0,1,0,1,0,0,0,0,1,0,0,0,5,544,Clear,Daylight,-79.2508,43.7963
915543,749,Driver,30 to 34,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,1,0,0,0,0,1,0,0,0,5,544,Clear,Daylight,-79.2508,43.7963
915777,228,Passenger,45 to 49,Major,Other,NULL,0,0,1,0,0,0,0,1,0,0,0,0,0,9,926,Clear,Daylight,-79.3138,43.7581
915777,229,Driver,20 to 24,Minor,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,1,0,0,0,0,0,9,926,Clear,Daylight,-79.3138,43.7581
915777,230,Driver,25 to 29,Minimal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,0,0,0,0,9,926,Clear,Daylight,-79.3138,43.7581
916979,780,Vehicle Owner,unknown,None,Other,NULL,1,0,1,0,0,0,0,1,0,0,0,1,0,1,122,Rain,Dark,-79.4716,43.6341
916979,781,Driver,45 to 49,None,"Automobile, Station Wagon",Stopped,1,0,1,0,0,0,0,1,0,0,0,1,0,1,122,Rain,Dark,-79.4716,43.6341
916979,782,Passenger,15 to 19,Minor,Other,NULL,1,0,1,0,0,0,0,1,0,0,0,1,0,1,122,Rain,Dark,-79.4716,43.6341
37330,16506,Driver,50 to 54,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,1,0,0,0,16,1555,Clear,"Dawn, artificial",-79.4336,43.6496
37330,16507,Pedestrian,75 to 79,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,16,1555,Clear,"Dawn, artificial",-79.4336,43.6496
95001,16536,Driver,25 to 29,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,18,1812,Rain,Dark,-79.2266,43.8051
95001,16537,Pedestrian,30 to 34,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,18,1812,Rain,Dark,-79.2266,43.8051
128407,4460,Passenger,15 to 19,Major,"Automobile, Station Wagon",NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,21,2140,Clear,Dark,-79.1696,43.8541
